product_prices,product_page_links,product_ids,image_links
12.99,/en_ca/productpage.0805127017.html,805127017,"//lp2.hm.com/hmgoepprod?set=source[/f6/13/f6134f3304e7efce00bce8a769bf6ae7d1d159f7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0786271028.html,786271028,"//lp2.hm.com/hmgoepprod?set=source[/97/d4/97d4f5d9b08c1c075fc3731b310129249769fbc3.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.1036167009.html,1036167009,"//lp2.hm.com/hmgoepprod?set=source[/21/24/2124b1bd93724560bf0f0216c181030cf2cdf8c1.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
22.99,/en_ca/productpage.0898410012.html,898410012,"//lp2.hm.com/hmgoepprod?set=source[/38/ad/38ad1a927342588c2c45fab447b896713be62655.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0694458020.html,694458020,"//lp2.hm.com/hmgoepprod?set=source[/ad/90/ad901c95470d3bc3b1b85f3d82cf3a56bfd43729.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0815287012.html,815287012,"//lp2.hm.com/hmgoepprod?set=source[/03/60/03601d4f75c908ccdfd2ae22ee6fd85e54e72be3.jpg],origin[dam],category[kids_babygirl_swimwear],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0786271025.html,786271025,"//lp2.hm.com/hmgoepprod?set=source[/c7/f3/c7f359cecc527d33c3d122eab63cc76e5251aa42.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
69.99,/en_ca/productpage.1110993001.html,1110993001,"//lp2.hm.com/hmgoepprod?set=source[/65/3d/653db0611149eb2816b7efa9d9e268f66314022b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
59.99,/en_ca/productpage.1132571001.html,1132571001,"//lp2.hm.com/hmgoepprod?set=source[/d5/1f/d51fdd057b263caa8ae3e6691aa60774395fa01d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
13.99,/en_ca/productpage.1112627002.html,1112627002,"//lp2.hm.com/hmgoepprod?set=source[/06/ae/06ae5705a639574a4219d508fe23e1988da204b1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.0664024012.html,664024012,"//lp2.hm.com/hmgoepprod?set=source[/b4/dd/b4dde83e98581ebf733d8906ccc370905a6c28c7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0930385003.html,930385003,"//lp2.hm.com/hmgoepprod?set=source[/c1/f2/c1f2210d323deb779b6d48d99b14efe22c677c50.jpg],origin[dam],category[kids_newborn_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1073386006.html,1073386006,"//lp2.hm.com/hmgoepprod?set=source[/44/03/44036ab9c481e09e93fb86523f7c568f24168fe0.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
6.99,/en_ca/productpage.0862642012.html,862642012,"//lp2.hm.com/hmgoepprod?set=source[/15/04/15046e2f8f0e7d1fd7b398d8e93dda4ec6524472.jpg],origin[dam],category[kids_baby_boy_accessories_scarvesgloves],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0922947035.html,922947035,"//lp2.hm.com/hmgoepprod?set=source[/aa/55/aa55bbae5433c56a7cf353a23a500aea7d274437.jpg],origin[dam],category[kids_baby_boy_accessories_bibs],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1073386002.html,1073386002,"//lp2.hm.com/hmgoepprod?set=source[/c0/fd/c0fdcefc23e45937f9ba7c49567158c98092e4f1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1073386020.html,1073386020,"//lp2.hm.com/hmgoepprod?set=source[/b1/6f/b16f4bc2f1fbb686f5d1e5fed011089adffadf5b.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
6.99,/en_ca/productpage.0825783026.html,825783026,"//lp2.hm.com/hmgoepprod?set=source[/aa/d6/aad6d411869393bd4b1ac96d6f391b763cf12fd2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0786271007.html,786271007,"//lp2.hm.com/hmgoepprod?set=source[/29/fb/29fb22846ae8ffae0ee69c7dfd210bd2f4961534.jpg],origin[dam],category[kids_babygirl_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]"
12.99,/en_ca/productpage.0862638015.html,862638015,"//lp2.hm.com/hmgoepprod?set=source[/e1/e3/e1e3a0aa2b96801202b98b1809dd002d0ad577ea.jpg],origin[dam],category[kids_baby_girl_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1125427001.html,1125427001,"//lp2.hm.com/hmgoepprod?set=source[/b0/b2/b0b2e2acd64674b4bcd0b82f82cf93d1381df9d0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1073386007.html,1073386007,"//lp2.hm.com/hmgoepprod?set=source[/c7/40/c740d88518491d55eda7db595847c9253be5c13f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.1036167006.html,1036167006,"//lp2.hm.com/hmgoepprod?set=source[/4f/d5/4fd528eb98e2b32f351152a643f5e8cd903d0a92.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073387018.html,1073387018,"//lp2.hm.com/hmgoepprod?set=source[/26/df/26df5d9eebce30f2acf191ee5ca4de4f1d0f4340.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
6.99,/en_ca/productpage.1120859002.html,1120859002,"//lp2.hm.com/hmgoepprod?set=source[/81/68/8168d50d2c6f40662f1ce65680054adc1f5b9058.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
6.99,/en_ca/productpage.1120859004.html,1120859004,"//lp2.hm.com/hmgoepprod?set=source[/65/86/65867f30a4523cdc33698715fb958fcacffe5c52.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.0814600006.html,814600006,"//lp2.hm.com/hmgoepprod?set=source[/c5/8d/c58d366bcc4465539bfbbc82c5b01f949ea2ece2.jpg],origin[dam],category[kids_newborn_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.0930219013.html,930219013,"//lp2.hm.com/hmgoepprod?set=source[/ad/ae/adae7a2f681e6b0332fab89e4953ea5bd7ca3d9b.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073387012.html,1073387012,"//lp2.hm.com/hmgoepprod?set=source[/4c/1f/4c1fff8c1728b963aa5bb90b24b1602f7f308f82.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1029934005.html,1029934005,"//lp2.hm.com/hmgoepprod?set=source[/1f/75/1f75a0fcf00dc3b95ef9fb29419879274611a8e4.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1035998002.html,1035998002,"//lp2.hm.com/hmgoepprod?set=source[/50/d5/50d5f73cd1e7647c62c5f2ca49d0f8e562fb72e9.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073474003.html,1073474003,"//lp2.hm.com/hmgoepprod?set=source[/d2/6d/d26d2bde90983d5780ec6f1ddc5eac53cd0be961.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.0838832006.html,838832006,"//lp2.hm.com/hmgoepprod?set=source[/4e/6b/4e6b15c664fe601eaafe345fa350ef94bad8b858.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
13.99,/en_ca/productpage.1073531001.html,1073531001,"//lp2.hm.com/hmgoepprod?set=source[/09/cc/09cc70f521dadce3103b0c268449611d1d540c75.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1154028001.html,1154028001,"//lp2.hm.com/hmgoepprod?set=source[/e0/b8/e0b8ee38f974a5b721f5026d0c9fb95cd6b99689.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1073528001.html,1073528001,"//lp2.hm.com/hmgoepprod?set=source[/4a/d9/4ad963fcc40354bae6f433839a5724e00d950c82.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1016998003.html,1016998003,"//lp2.hm.com/hmgoepprod?set=source[/99/1f/991fb52354c850a55e2ee30f1a2ac97679832530.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1119952001.html,1119952001,"//lp2.hm.com/hmgoepprod?set=source[/b3/19/b319a68ca733004ef04b038d1a826f1c97c54d83.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.0814600002.html,814600002,"//lp2.hm.com/hmgoepprod?set=source[/b9/21/b92142fa6f315a90f8019c9d1281a15b5125a06f.jpg],origin[dam],category[kids_newborn_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073474001.html,1073474001,"//lp2.hm.com/hmgoepprod?set=source[/fc/4e/fc4ec31beed49a79cb98107c8369f9c93403325d.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1099574001.html,1099574001,"//lp2.hm.com/hmgoepprod?set=source[/40/45/4045b6ed5daff2ef4aecab0bb852f52d7c3ec700.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1032754001.html,1032754001,"//lp2.hm.com/hmgoepprod?set=source[/ba/a9/baa9f4241c0c945a6563b1918eb11bb1280d249b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1126218004.html,1126218004,"//lp2.hm.com/hmgoepprod?set=source[/b6/d8/b6d872bb02f384db1f52244a50421f4a3fb99d9e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073519003.html,1073519003,"//lp2.hm.com/hmgoepprod?set=source[/4c/47/4c4726d88d379d0c79750db534903802e65af454.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
5.99,/en_ca/productpage.0862636016.html,862636016,"//lp2.hm.com/hmgoepprod?set=source[/d1/1c/d11c8788b93f533508a7d18e13bb9fafa8222b21.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1022264007.html,1022264007,"//lp2.hm.com/hmgoepprod?set=source[/e9/3d/e93ddc31b9c17af5cf21ec905ee9dce0de8fbe03.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073474002.html,1073474002,"//lp2.hm.com/hmgoepprod?set=source[/34/03/3403dd63f79d250b86bb69275078ee63f672ed3d.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0895523007.html,895523007,"//lp2.hm.com/hmgoepprod?set=source[/cf/71/cf7104352819d8d97df504459c26258bdfc1aa81.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1109255003.html,1109255003,"//lp2.hm.com/hmgoepprod?set=source[/40/11/40114dc7bf8c03ac9abf8204b48c08ca0ddd42e4.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1041355002.html,1041355002,"//lp2.hm.com/hmgoepprod?set=source[/88/d9/88d98e2925e514f3ace8e6e3dbc56f6e27b42234.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0778371011.html,778371011,"//lp2.hm.com/hmgoepprod?set=source[/29/ed/29ed2277f683cee221ed9479e885efcae1c06bc9.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1073528002.html,1073528002,"//lp2.hm.com/hmgoepprod?set=source[/5d/82/5d820200487d5b94650bb577b07f4b8e44dc7967.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
5.99,/en_ca/productpage.0862636003.html,862636003,"//lp2.hm.com/hmgoepprod?set=source[/9d/68/9d685ea7b6e3eef72e5cbb85dee136f4d80d7de4.jpg],origin[dam],category[kids_babygirl_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.1073387016.html,1073387016,"//lp2.hm.com/hmgoepprod?set=source[/81/07/8107072203327cbf871cc8c9ed62520d630ef4ff.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
13.99,/en_ca/productpage.1073531002.html,1073531002,"//lp2.hm.com/hmgoepprod?set=source[/5e/b5/5eb5b76337bb09dc0e3596ad4524aaaf804ce3ab.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1073929006.html,1073929006,"//lp2.hm.com/hmgoepprod?set=source[/da/66/da66b1c3b0273cb973c2a4021ba92712cbc74c37.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1132141001.html,1132141001,"//lp2.hm.com/hmgoepprod?set=source[/0a/73/0a733b6e0dde45e0369d060fe92434a32cf20502.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1049057001.html,1049057001,"//lp2.hm.com/hmgoepprod?set=source[/42/a6/42a6e8aff9e11f6f3f0eb3e0da55397dc9e0e460.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[4]&call=url[file:/product/main]"
22.99,/en_ca/productpage.0898410009.html,898410009,"//lp2.hm.com/hmgoepprod?set=source[/bc/1c/bc1c5a45718db0d2062f3ca313021a4c74843426.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
7.99,/en_ca/productpage.0960336025.html,960336025,"//lp2.hm.com/hmgoepprod?set=source[/6a/48/6a48ef3935fa9b631aae72ee194e2db352b4dd9b.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0922976022.html,922976022,"//lp2.hm.com/hmgoepprod?set=source[/1e/f7/1ef76f847a9afee49603d03263bd52024e75dd30.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
39.99,/en_ca/productpage.1142324001.html,1142324001,"//lp2.hm.com/hmgoepprod?set=source[/01/76/0176ac3cc3329332bb2e486da57a2f2773f89843.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0778371015.html,778371015,"//lp2.hm.com/hmgoepprod?set=source[/d2/9a/d29a65f7b71b0f887a711d3500efc13addbf861d.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1103739003.html,1103739003,"//lp2.hm.com/hmgoepprod?set=source[/7c/e3/7ce32b702c6dad78086c429344d7ce7b3e77c20c.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.0922976006.html,922976006,"//lp2.hm.com/hmgoepprod?set=source[/33/13/3313c307caa46052661edb712b5e9a314aa56594.jpg],origin[dam],category[kids_baby_boy_accessories],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
19.99,/en_ca/productpage.1020938004.html,1020938004,"//lp2.hm.com/hmgoepprod?set=source[/d0/8f/d08f321e4f4a278d05391bfd507a0b31f5d15d74.jpg],origin[dam],category[kids_baby_boy_accessories_bibs],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1023045002.html,1023045002,"//lp2.hm.com/hmgoepprod?set=source[/41/85/41851c9ab0f0fd6ed7e3b0cd408b0500a91acf8f.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0895523009.html,895523009,"//lp2.hm.com/hmgoepprod?set=source[/9b/e9/9be945e366db4e033e676bd57f21433b397c02e9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
14.99,/en_ca/productpage.1154033001.html,1154033001,"//lp2.hm.com/hmgoepprod?set=source[/4d/20/4d206231da4bdfbcf737c6ce50296ca8defc5c96.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1046357002.html,1046357002,"//lp2.hm.com/hmgoepprod?set=source[/50/33/5033ea0c92284995e85e19dd978e897b5b95b275.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.1036258004.html,1036258004,"//lp2.hm.com/hmgoepprod?set=source[/1c/82/1c823b76fdd626df560800e8b422ce3879f11e20.jpg],origin[dam],category[kids_baby_girl_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0854286008.html,854286008,"//lp2.hm.com/hmgoepprod?set=source[/cb/3b/cb3b0bdc7f713be6064fd7c13fc0a399fc618b1d.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1122327001.html,1122327001,"//lp2.hm.com/hmgoepprod?set=source[/c4/8b/c48bee45bedd1bd44ccd04b5560765b068acbf15.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0854286005.html,854286005,"//lp2.hm.com/hmgoepprod?set=source[/03/8d/038db0bb0962c7bd3328e253e8520b2115aa9c6b.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0854286006.html,854286006,"//lp2.hm.com/hmgoepprod?set=source[/a6/b6/a6b6644e3202f7f0bfd53ce9d848523bfe052498.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1141275001.html,1141275001,"//lp2.hm.com/hmgoepprod?set=source[/a6/83/a683fed48c78254188608e5383818ee8341c37af.jpg],origin[dam],category[],type[ENVIRONMENT],res[m],hmver[1]&call=url[file:/product/main]"
32.99,/en_ca/productpage.1141277001.html,1141277001,"//lp2.hm.com/hmgoepprod?set=source[/2b/fe/2bfeedd33425edeb74507ae0459b2c38351520b5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
34.99,/en_ca/productpage.1141269001.html,1141269001,"//lp2.hm.com/hmgoepprod?set=source[/6f/e0/6fe036add2269754e7456582b39f1c0e2b01aa49.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
24.99,/en_ca/productpage.1145259001.html,1145259001,"//lp2.hm.com/hmgoepprod?set=source[/97/57/9757312772364d1c29a9a1f267beffffc5d1febf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.1126783001.html,1126783001,"//lp2.hm.com/hmgoepprod?set=source[/24/0e/240e83438d0e1cdf581907a34cfc08669f260db1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0834395012.html,834395012,"//lp2.hm.com/hmgoepprod?set=source[/ce/4a/ce4a04db76c867b2f5167db56b3aedbbd99971f3.jpg],origin[dam],category[kids_baby_girl_costumesfancydresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0834395013.html,834395013,"//lp2.hm.com/hmgoepprod?set=source[/fa/95/fa95cd366a485357296a08c1d5d95699a3061aed.jpg],origin[dam],category[kids_baby_girl_costumesfancydresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
29.99,/en_ca/productpage.0834395011.html,834395011,"//lp2.hm.com/hmgoepprod?set=source[/f0/c6/f0c6cf26ced1f5e92cdb29024436c9a07107fc1b.jpg],origin[dam],category[kids_baby_girl_costumesfancydresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
12.99,/en_ca/productpage.1081638001.html,1081638001,"//lp2.hm.com/hmgoepprod?set=source[/bc/29/bc2953fc8c80161c9dc349b01c5cbd5d730005cf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0854286008.html,854286008,"//lp2.hm.com/hmgoepprod?set=source[/cb/3b/cb3b0bdc7f713be6064fd7c13fc0a399fc618b1d.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
9.99,/en_ca/productpage.0854286005.html,854286005,"//lp2.hm.com/hmgoepprod?set=source[/03/8d/038db0bb0962c7bd3328e253e8520b2115aa9c6b.jpg],origin[dam],category[kids_baby_boy_accessories_hats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]"
17.99,/en_ca/productpage.0786207001.html,786207001,"//lp2.hm.com/hmgoepprod?set=source[/eb/ae/ebaea1c300038350b029b913e6894adcfd6a8657.jpg],origin[dam],category[kids_babygirl_sets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]"
